booking_id,booking_date,checkin_date,checkout_date,city,hotel_type,room_type,length_of_stay,adults,children,customer_segment,booking_month,checkin_month,checkin_day_of_week,is_weekend_checkin,is_peak_season,is_special_event,lead_time_days,occupancy_rate,base_adr,competitor_adr,dynamic_adr,total_revenue,price_change_from_base
HB007951,2023-02-01,2023-07-06,2023-07-07,Chennai,Luxury,Suite,1,2,0,Leisure,2,7,3,0,0,1,155,0.747,5800,11933.04,30190.68,30190.68,420.53
HB007952,2024-08-24,2024-09-05,2024-09-07,Goa,Business,Suite,2,3,0,Group,8,9,3,0,0,0,12,0.86,8500,7687.71,20793.58,41587.17,144.63
HB007953,2022-12-29,2023-01-20,2023-01-25,Chennai,Budget,Deluxe,5,3,0,Business,12,1,4,0,1,0,22,0.901,5800,3429.43,8164.71,40823.53,40.77
HB007954,2023-09-11,2023-09-28,2023-09-29,Hyderabad,Boutique,Deluxe,1,3,0,Business,9,9,3,0,0,0,17,0.806,5500,7236.99,11247.27,11247.27,104.5
HB007955,2022-11-17,2023-03-06,2023-03-10,Mumbai,Luxury,Standard,4,2,0,Leisure,11,3,0,0,0,0,109,0.852,7500,14243.97,15857.51,63430.05,111.43
HB007956,2023-01-30,2023-03-02,2023-03-06,Delhi,Resort,Suite,4,4,0,Leisure,1,3,3,0,0,0,31,0.763,6800,12450.24,23069.91,92279.65,239.26
HB007957,2024-09-08,2024-10-11,2024-10-13,Goa,Luxury,Standard,2,1,2,Business,9,10,4,0,1,0,33,0.906,8500,15527.31,26796.59,53593.19,215.25
HB007958,2023-03-02,2023-07-30,2023-08-01,Mumbai,Budget,Standard,2,2,2,Group,3,7,6,1,0,1,150,0.759,7500,4696.99,6625.79,13251.58,-11.66
HB007959,2024-06-26,2024-08-31,2024-09-01,Delhi,Luxury,Executive,1,1,0,Leisure,6,8,5,1,0,0,66,0.746,6800,12453.89,24383.14,24383.14,258.58
HB007960,2024-02-29,2024-05-23,2024-05-24,Bangalore,Resort,Standard,1,1,2,Group,2,5,3,0,1,0,84,0.95,6200,10409.32,18467.06,18467.06,197.86
HB007961,2024-04-13,2024-06-13,2024-06-15,Hyderabad,Budget,Deluxe,2,3,0,Business,4,6,3,0,0,0,61,0.751,5500,3369.61,4275.61,8551.21,-22.26
HB007962,2024-04-04,2024-06-03,2024-06-07,Hyderabad,Resort,Executive,4,3,0,Leisure,4,6,0,0,0,0,60,0.674,5500,10226.68,13243.92,52975.67,140.8
HB007963,2023-01-05,2023-03-06,2023-03-13,Goa,Luxury,Standard,7,1,1,Business,1,3,0,0,0,0,60,0.755,8500,17274.06,16135.66,112949.59,89.83
HB007964,2022-11-19,2023-05-02,2023-05-09,Bangalore,Luxury,Deluxe,7,2,2,Leisure,11,5,1,0,1,0,164,0.95,6200,11220.5,25904.09,181328.65,317.81
HB007965,2023-10-27,2024-04-09,2024-04-12,Hyderabad,Boutique,Executive,3,1,1,Group,10,4,1,0,1,0,165,0.881,5500,8300.8,19806.35,59419.06,260.12
HB007966,2022-09-01,2023-01-15,2023-01-21,Chennai,Resort,Standard,6,2,1,Business,9,1,6,1,1,0,136,0.89,5800,11006.88,20066.69,120400.11,245.98
HB007967,2023-12-13,2024-03-24,2024-03-26,Bangalore,Luxury,Suite,2,3,0,Business,12,3,6,1,0,0,102,0.791,6200,11810.82,31649.45,63298.9,410.48
HB007968,2024-08-24,2024-12-20,2024-12-23,Mumbai,Budget,Suite,3,3,0,Business,8,12,4,0,1,0,118,0.914,7500,4895.89,15728.13,47184.4,109.71
HB007969,2022-11-15,2023-04-30,2023-05-02,Chennai,Resort,Suite,2,4,0,Leisure,11,4,6,1,1,0,166,0.867,5800,9679.54,37578.55,75157.11,547.91
HB007970,2024-08-13,2024-12-17,2024-12-18,Kolkata,Boutique,Executive,1,1,2,Leisure,8,12,1,0,1,0,126,0.95,4800,6785.41,19476.79,19476.79,305.77
HB007971,2024-07-14,2024-12-13,2024-12-17,Bangalore,Boutique,Executive,4,4,0,Leisure,7,12,4,0,1,0,152,0.95,6200,8285.19,23025.46,92101.86,271.38
HB007972,2024-02-02,2024-04-12,2024-04-18,Delhi,Business,Deluxe,6,4,0,Leisure,2,4,4,0,1,1,70,0.901,6800,6769.05,17712.85,106277.12,160.48
HB007973,2023-12-15,2024-05-30,2024-06-05,Mumbai,Boutique,Executive,6,4,0,Leisure,12,5,3,0,1,0,167,0.95,7500,9513.08,28278.08,169668.47,277.04
HB007974,2024-05-18,2024-06-11,2024-06-12,Chennai,Budget,Suite,1,3,0,Business,5,6,1,0,0,0,24,0.812,5800,3281.64,8111.47,8111.47,39.85
HB007975,2024-08-01,2024-11-16,2024-11-21,Delhi,Boutique,Standard,5,4,0,Leisure,8,11,5,1,1,0,107,0.927,6800,8730.25,17746.79,88733.93,160.98
HB007976,2024-03-25,2024-06-08,2024-06-13,Mumbai,Boutique,Executive,5,4,0,Business,3,6,5,1,0,1,75,0.822,7500,10693.19,25297.21,126486.07,237.3
HB007977,2023-10-11,2023-10-22,2023-10-28,Delhi,Budget,Executive,6,3,0,Leisure,10,10,6,1,1,0,11,0.95,6800,3730.78,14316.56,85899.34,110.54
HB007978,2023-01-03,2023-02-06,2023-02-13,Hyderabad,Budget,Deluxe,7,1,1,Leisure,1,2,0,0,0,0,34,0.844,5500,3263.89,4455.89,31191.25,-18.98
HB007979,2023-08-08,2023-12-21,2023-12-23,Hyderabad,Luxury,Executive,2,1,2,Leisure,8,12,3,0,1,0,135,0.95,5500,11035.71,29002.05,58004.09,427.31
HB007980,2024-04-15,2024-09-15,2024-09-17,Pune,Resort,Executive,2,2,1,Leisure,4,9,6,1,0,1,153,0.668,5200,8847.83,19564.91,39129.83,276.25
HB007981,2022-12-16,2023-01-28,2023-01-31,Mumbai,Resort,Standard,3,3,0,Leisure,12,1,5,1,1,0,43,0.95,7500,14720.79,29032.7,87098.09,287.1
HB007982,2024-05-01,2024-05-31,2024-06-02,Pune,Luxury,Executive,2,2,2,Business,5,5,4,0,1,0,30,0.942,5200,11111.83,30728.63,61457.25,490.94
HB007983,2024-11-19,2024-12-12,2024-12-17,Hyderabad,Boutique,Standard,5,3,0,Leisure,11,12,3,0,1,0,23,0.95,5500,8361.74,14205.6,71028.02,158.28
HB007984,2023-04-16,2023-05-29,2023-06-02,Mumbai,Boutique,Standard,4,4,0,Leisure,4,5,0,0,1,0,43,0.887,7500,10148.13,15635.66,62542.65,108.48
HB007985,2023-02-18,2023-03-17,2023-03-24,Chennai,Budget,Deluxe,7,3,0,Leisure,2,3,4,0,0,0,27,0.675,5800,3751.75,4305.24,30136.69,-25.77
HB007986,2023-03-11,2023-04-27,2023-04-28,Pune,Luxury,Executive,1,4,0,Business,3,4,3,0,1,0,47,0.88,5200,11009.71,27350.09,27350.09,425.96
HB007987,2024-04-02,2024-06-14,2024-06-18,Hyderabad,Resort,Suite,4,3,0,Leisure,4,6,4,0,0,0,73,0.692,5500,9753.41,17386.24,69544.95,216.11
HB007988,2024-03-08,2024-06-28,2024-07-05,Bangalore,Business,Standard,7,2,0,Leisure,3,6,4,0,0,0,112,0.811,6200,5587.71,6122.18,42855.24,-1.26
HB007989,2023-06-17,2023-09-01,2023-09-05,Chennai,Luxury,Standard,4,3,0,Leisure,6,9,4,0,0,1,76,0.826,5800,12678.88,15600.62,62402.49,168.98
HB007990,2024-02-12,2024-07-24,2024-07-25,Pune,Business,Deluxe,1,1,0,Leisure,2,7,2,0,0,0,163,0.811,5200,4830.88,7397.01,7397.01,42.25
HB007991,2024-07-29,2024-08-06,2024-08-08,Delhi,Luxury,Standard,2,4,0,Business,7,8,1,0,0,0,8,0.797,6800,14075.03,15717.78,31435.55,131.14
HB007992,2023-08-22,2024-02-10,2024-02-17,Delhi,Business,Executive,7,3,0,Leisure,8,2,5,1,0,0,172,0.679,6800,6504.58,11148.62,78040.31,63.95
HB007993,2023-01-19,2023-05-31,2023-06-07,Pune,Luxury,Executive,7,2,0,Business,1,5,2,0,1,0,132,0.95,5200,10985.33,26184.37,183290.56,403.55
HB007994,2024-02-23,2024-06-03,2024-06-09,Bangalore,Budget,Deluxe,6,3,0,Leisure,2,6,0,0,0,0,101,0.705,6200,4036.2,3981.43,23888.56,-35.78
HB007995,2023-09-24,2024-03-09,2024-03-15,Kolkata,Resort,Suite,6,1,2,Business,9,3,5,1,0,0,167,0.757,4800,8610.25,18916.2,113497.22,294.09
HB007996,2024-10-12,2024-12-06,2024-12-09,Bangalore,Boutique,Executive,3,4,0,Leisure,10,12,4,0,1,0,55,0.914,6200,8559.23,22944.07,68832.21,270.07
HB007997,2024-04-10,2024-05-15,2024-05-17,Goa,Business,Deluxe,2,3,0,Leisure,4,5,2,0,1,0,35,0.903,8500,8399.98,18943.17,37886.33,122.86
HB007998,2023-08-30,2023-12-05,2023-12-07,Chennai,Boutique,Standard,2,1,2,Leisure,8,12,1,0,1,0,97,0.95,5800,7881.66,13513.22,27026.45,132.99
HB007999,2023-03-05,2023-05-22,2023-05-24,Hyderabad,Budget,Suite,2,1,0,Leisure,3,5,0,0,1,1,78,0.95,5500,3010.22,14660.16,29320.32,166.55
HB008000,2024-02-29,2024-03-07,2024-03-13,Pune,Luxury,Executive,6,1,1,Leisure,2,3,3,0,0,0,7,0.663,5200,10397.09,18500.73,111004.38,255.78
HB008001,2024-07-19,2024-12-22,2024-12-29,Chennai,Boutique,Executive,7,2,0,Business,7,12,6,1,1,0,156,0.893,5800,8169.68,23036.34,161254.35,297.18
HB008002,2023-06-20,2023-07-16,2023-07-21,Delhi,Luxury,Executive,5,3,0,Business,6,7,6,1,0,0,26,0.824,6800,13869.27,29476.01,147380.04,333.47
HB008003,2023-04-15,2023-06-05,2023-06-09,Bangalore,Budget,Suite,4,3,0,Leisure,4,6,0,0,0,0,51,0.797,6200,3802.42,7268.53,29074.11,17.23
HB008004,2023-10-01,2024-03-22,2024-03-26,Kolkata,Resort,Standard,4,2,1,Leisure,10,3,4,0,0,0,173,0.712,4800,9136.82,7718.65,30874.59,60.81
HB008005,2023-05-26,2023-06-09,2023-06-15,Kolkata,Luxury,Deluxe,6,4,0,Group,5,6,4,0,0,0,14,0.842,4800,10365.39,14411.76,86470.54,200.24
HB008006,2024-04-22,2024-10-08,2024-10-10,Goa,Resort,Executive,2,4,0,Leisure,4,10,1,0,1,0,169,0.91,8500,14015.6,38580.79,77161.58,353.89
HB008007,2023-04-22,2023-05-20,2023-05-25,Mumbai,Budget,Suite,5,2,1,Business,4,5,5,1,1,1,28,0.919,7500,4346.0,24113.18,120565.89,221.51
HB008008,2023-03-03,2023-06-01,2023-06-02,Pune,Boutique,Deluxe,1,1,0,Business,3,6,3,0,0,0,90,0.769,5200,7460.7,9500.27,9500.27,82.7
HB008009,2024-02-08,2024-07-19,2024-07-20,Pune,Business,Executive,1,1,1,Business,2,7,4,0,0,0,162,0.702,5200,5610.7,7466.43,7466.43,43.59
HB008010,2024-06-20,2024-11-08,2024-11-14,Pune,Boutique,Executive,6,2,0,Business,6,11,4,0,1,0,141,0.95,5200,7779.77,19681.23,118087.38,278.49
HB008011,2024-05-18,2024-10-03,2024-10-04,Hyderabad,Budget,Executive,1,4,0,Business,5,10,3,0,1,1,138,0.95,5500,3236.59,12158.92,12158.92,121.07
HB008012,2023-03-26,2023-04-18,2023-04-20,Delhi,Boutique,Executive,2,4,0,Leisure,3,4,1,0,1,0,23,0.889,6800,10364.32,27122.78,54245.56,298.86
HB008013,2023-03-23,2023-07-28,2023-08-01,Goa,Business,Deluxe,4,2,2,Leisure,3,7,4,0,0,0,127,0.839,8500,8433.26,10956.63,43826.52,28.9
HB008014,2022-09-10,2023-01-04,2023-01-07,Chennai,Business,Standard,3,4,0,Business,9,1,2,0,1,0,116,0.898,5800,6341.33,9173.19,27519.56,58.16
HB008015,2024-03-23,2024-07-22,2024-07-28,Bangalore,Business,Deluxe,6,3,0,Business,3,7,0,0,0,0,121,0.852,6200,6454.99,8244.03,49464.2,32.97
HB008016,2024-03-13,2024-04-02,2024-04-04,Chennai,Budget,Deluxe,2,2,2,Business,3,4,1,0,1,0,20,0.95,5800,3143.83,8909.03,17818.06,53.6
HB008017,2024-11-16,2024-12-03,2024-12-09,Delhi,Boutique,Standard,6,4,0,Business,11,12,1,0,1,0,17,0.95,6800,8814.17,17239.72,103438.35,153.53
HB008018,2024-03-05,2024-05-06,2024-05-11,Mumbai,Resort,Standard,5,2,0,Leisure,3,5,0,0,1,0,62,0.891,7500,12749.67,21641.1,108205.51,188.55
HB008019,2024-01-25,2024-07-09,2024-07-11,Mumbai,Business,Deluxe,2,2,0,Business,1,7,1,0,0,0,166,0.726,7500,6957.03,9510.49,19020.98,26.81
HB008020,2023-10-20,2024-02-21,2024-02-25,Goa,Luxury,Executive,4,4,0,Leisure,10,2,2,0,0,0,124,0.676,8500,15488.58,22291.79,89167.16,162.26
HB008021,2022-12-05,2023-03-18,2023-03-21,Pune,Luxury,Deluxe,3,3,0,Business,12,3,5,1,0,0,103,0.762,5200,11344.14,16107.4,48322.19,209.76
HB008022,2023-07-31,2024-01-22,2024-01-29,Kolkata,Luxury,Deluxe,7,2,0,Leisure,7,1,0,0,1,0,175,0.921,4800,8914.82,20026.55,140185.85,317.22
HB008023,2024-08-27,2024-11-21,2024-11-23,Delhi,Resort,Suite,2,4,0,Leisure,8,11,3,0,1,0,86,0.95,6800,11952.32,44138.33,88276.66,549.09
HB008024,2023-07-14,2023-09-07,2023-09-11,Hyderabad,Resort,Deluxe,4,2,1,Leisure,7,9,3,0,0,0,55,0.728,5500,9180.53,11618.71,46474.84,111.25
HB008025,2022-09-09,2023-01-15,2023-01-22,Chennai,Business,Executive,7,3,0,Business,9,1,6,1,1,0,128,0.918,5800,5424.62,17769.94,124389.55,206.38
HB008026,2023-08-29,2023-09-10,2023-09-11,Delhi,Business,Standard,1,4,0,Leisure,8,9,6,1,0,0,12,0.869,6800,6491.17,9828.35,9828.35,44.53
HB008027,2022-11-30,2023-03-22,2023-03-26,Bangalore,Business,Deluxe,4,4,0,Leisure,11,3,2,0,0,0,112,0.776,6200,6329.17,7296.96,29187.86,17.69
HB008028,2022-09-25,2023-01-07,2023-01-11,Kolkata,Boutique,Deluxe,4,4,0,Leisure,9,1,5,1,1,0,104,0.911,4800,7146.78,16268.43,65073.7,238.93
HB008029,2024-03-23,2024-06-17,2024-06-22,Pune,Budget,Executive,5,3,0,Business,3,6,0,0,0,0,86,0.802,5200,3274.38,5024.08,25120.38,-3.38
HB008030,2023-08-31,2024-01-17,2024-01-18,Hyderabad,Boutique,Deluxe,1,1,2,Business,8,1,2,0,1,0,139,0.95,5500,7770.68,17377.44,17377.44,215.95
HB008031,2023-09-12,2024-03-04,2024-03-05,Bangalore,Business,Executive,1,4,0,Business,9,3,0,0,0,0,174,0.756,6200,6742.23,9825.39,9825.39,58.47
HB008032,2022-12-26,2023-05-31,2023-06-03,Bangalore,Boutique,Deluxe,3,4,0,Group,12,5,2,0,1,0,156,0.907,6200,8253.88,19264.0,57792.0,210.71
HB008033,2023-12-06,2024-02-18,2024-02-21,Delhi,Business,Suite,3,1,1,Leisure,12,2,6,1,0,0,74,0.728,6800,6584.04,15544.67,46634.02,128.6
HB008034,2023-05-31,2023-06-28,2023-07-03,Hyderabad,Boutique,Executive,5,1,0,Business,5,6,2,0,0,0,28,0.785,5500,7957.28,13167.74,65838.68,139.41
HB008035,2024-02-07,2024-03-23,2024-03-29,Mumbai,Resort,Standard,6,4,0,Business,2,3,5,1,0,0,45,0.793,7500,12392.12,15684.05,94104.32,109.12
HB008036,2022-11-29,2023-03-08,2023-03-09,Chennai,Boutique,Standard,1,1,1,Business,11,3,2,0,0,0,99,0.821,5800,8680.44,8844.22,8844.22,52.49
HB008037,2024-02-21,2024-08-15,2024-08-16,Bangalore,Resort,Standard,1,1,1,Business,2,8,3,0,0,0,176,0.673,6200,11871.4,9351.18,9351.18,50.83
HB008038,2023-07-11,2023-11-18,2023-11-24,Hyderabad,Boutique,Standard,6,1,0,Leisure,7,11,5,1,1,0,130,0.95,5500,6979.41,15966.86,95801.16,190.31
HB008039,2023-01-02,2023-05-12,2023-05-15,Goa,Business,Executive,3,3,0,Leisure,1,5,4,0,1,0,130,0.95,8500,9145.28,22421.88,67265.65,163.79
HB008040,2024-05-13,2024-10-01,2024-10-02,Pune,Resort,Deluxe,1,3,0,Leisure,5,10,1,0,1,0,141,0.95,5200,9007.39,20306.65,20306.65,290.51
HB008041,2022-07-24,2023-01-07,2023-01-08,Goa,Budget,Standard,1,1,0,Group,7,1,5,1,1,0,167,0.941,8500,5370.08,10673.45,10673.45,25.57
HB008042,2023-11-23,2024-02-16,2024-02-19,Goa,Boutique,Suite,3,1,0,Business,11,2,4,0,0,0,85,0.693,8500,12628.89,22199.74,66599.23,161.17
HB008043,2024-01-13,2024-02-27,2024-03-04,Delhi,Resort,Standard,6,1,0,Leisure,1,2,1,0,0,0,45,0.819,6800,11851.24,12286.46,73718.75,80.68
HB008044,2024-04-05,2024-04-14,2024-04-17,Delhi,Resort,Standard,3,2,0,Leisure,4,4,6,1,1,0,9,0.95,6800,12130.37,26885.11,80655.33,295.37
HB008045,2024-02-22,2024-07-24,2024-07-30,Pune,Luxury,Executive,6,4,0,Leisure,2,7,2,0,0,0,153,0.795,5200,9863.31,15834.18,95005.06,204.5
HB008046,2023-07-13,2023-08-19,2023-08-22,Pune,Luxury,Suite,3,3,0,Business,7,8,5,1,0,0,37,0.736,5200,10161.66,24190.87,72572.62,365.21
HB008047,2023-12-26,2024-01-26,2024-01-27,Chennai,Luxury,Executive,1,3,0,Group,12,1,4,0,1,0,31,0.95,5800,12003.62,33039.36,33039.36,469.64
HB008048,2022-10-22,2023-01-11,2023-01-12,Pune,Business,Executive,1,1,0,Leisure,10,1,2,0,1,0,81,0.861,5200,5565.61,12941.04,12941.04,148.87
HB008049,2023-08-17,2024-01-17,2024-01-18,Delhi,Boutique,Deluxe,1,3,0,Business,8,1,2,0,1,0,153,0.939,6800,8733.23,20344.07,20344.07,199.18
HB008050,2023-08-10,2023-10-28,2023-10-30,Hyderabad,Business,Suite,2,2,0,Leisure,8,10,5,1,1,0,79,0.95,5500,5888.62,22799.52,45599.03,314.54
HB008051,2024-06-04,2024-10-24,2024-10-28,Bangalore,Boutique,Suite,4,2,1,Business,6,10,3,0,1,0,142,0.923,6200,8117.72,28254.93,113019.72,355.72
HB008052,2023-01-31,2023-04-18,2023-04-22,Pune,Boutique,Deluxe,4,1,1,Leisure,1,4,1,0,1,0,77,0.95,5200,6638.33,15919.08,63676.32,206.14
HB008053,2024-02-08,2024-02-15,2024-02-20,Mumbai,Luxury,Standard,5,3,0,Business,2,2,3,0,0,0,7,0.849,7500,13635.4,21953.98,109769.9,192.72
HB008054,2022-10-22,2023-02-14,2023-02-15,Kolkata,Boutique,Standard,1,2,2,Business,10,2,1,0,0,0,115,0.846,4800,6977.54,7344.0,7344.0,53.0
HB008055,2023-11-29,2024-01-22,2024-01-25,Kolkata,Budget,Standard,3,4,0,Business,11,1,0,0,1,0,54,0.948,4800,2914.88,5068.64,15205.91,5.6
HB008056,2023-11-14,2024-04-08,2024-04-10,Chennai,Boutique,Executive,2,1,0,Leisure,11,4,0,0,1,0,146,0.95,5800,8326.05,22906.92,45813.83,294.95
HB008057,2024-10-13,2024-12-28,2025-01-02,Goa,Resort,Suite,5,1,1,Leisure,10,12,5,1,1,0,76,0.95,8500,14001.6,61708.41,308542.07,625.98
HB008058,2023-09-15,2023-10-31,2023-11-03,Chennai,Luxury,Deluxe,3,2,1,Leisure,9,10,1,0,1,0,46,0.876,5800,12214.15,24974.09,74922.28,330.59
HB008059,2024-03-06,2024-03-24,2024-03-28,Hyderabad,Resort,Deluxe,4,3,0,Leisure,3,3,6,1,0,0,18,0.833,5500,10208.2,17413.38,69653.51,216.61
HB008060,2023-11-11,2024-04-18,2024-04-24,Kolkata,Budget,Standard,6,2,1,Group,11,4,3,0,1,1,159,0.95,4800,3161.48,5962.08,35772.46,24.21
HB008061,2023-09-16,2023-10-07,2023-10-12,Pune,Business,Deluxe,5,1,2,Business,9,10,5,1,1,1,21,0.896,5200,5459.22,17591.35,87956.75,238.3
HB008062,2024-03-05,2024-05-14,2024-05-16,Mumbai,Business,Standard,2,2,2,Leisure,3,5,1,0,1,0,70,0.891,7500,7388.59,11578.66,23157.32,54.38
HB008063,2024-01-19,2024-03-09,2024-03-13,Goa,Business,Suite,4,3,0,Leisure,1,3,5,1,0,0,50,0.848,8500,8965.56,21504.82,86019.29,153.0
HB008064,2024-08-24,2024-10-14,2024-10-19,Kolkata,Boutique,Executive,5,1,1,Leisure,8,10,0,0,1,0,51,0.95,4800,7146.4,16928.97,84644.84,252.69
HB008065,2024-02-28,2024-03-05,2024-03-12,Pune,Boutique,Deluxe,7,1,2,Leisure,2,3,1,0,0,0,6,0.721,5200,6565.67,10939.74,76578.15,110.38
HB008066,2024-05-11,2024-10-03,2024-10-05,Bangalore,Budget,Standard,2,3,0,Leisure,5,10,3,0,1,0,145,0.92,6200,3983.51,6411.82,12823.64,3.42
HB008067,2024-01-31,2024-05-28,2024-05-30,Mumbai,Resort,Executive,2,1,0,Business,1,5,1,0,1,0,118,0.904,7500,12285.04,36791.61,73583.23,390.55
HB008068,2023-12-20,2023-12-29,2024-01-03,Bangalore,Boutique,Executive,5,3,0,Leisure,12,12,4,0,1,0,9,0.9,6200,8138.81,25081.04,125405.19,304.53
HB008069,2024-10-27,2024-12-27,2025-01-02,Bangalore,Boutique,Standard,6,3,0,Group,10,12,4,0,1,0,61,0.919,6200,9312.7,13389.71,80338.26,115.96
HB008070,2023-02-03,2023-03-01,2023-03-03,Goa,Resort,Deluxe,2,1,1,Leisure,2,3,2,0,0,0,26,0.704,8500,14002.07,19500.42,39000.85,129.42
HB008071,2023-06-29,2023-10-07,2023-10-10,Hyderabad,Budget,Suite,3,1,0,Leisure,6,10,5,1,1,0,100,0.95,5500,3220.12,13501.81,40505.43,145.49
HB008072,2023-02-08,2023-02-21,2023-02-25,Bangalore,Budget,Standard,4,2,2,Business,2,2,1,0,0,0,13,0.852,6200,3760.49,4221.86,16887.44,-31.91
HB008073,2023-09-02,2023-10-21,2023-10-24,Hyderabad,Business,Deluxe,3,2,2,Leisure,9,10,5,1,1,0,49,0.95,5500,5523.63,15585.37,46756.11,183.37
HB008074,2023-01-31,2023-03-28,2023-03-31,Bangalore,Resort,Standard,3,1,1,Group,1,3,1,0,0,0,56,0.683,6200,11885.17,9582.18,28746.54,54.55
HB008075,2024-07-06,2024-08-11,2024-08-17,Delhi,Boutique,Deluxe,6,3,0,Business,7,8,6,1,0,0,36,0.792,6800,10064.6,14442.4,86654.37,112.39
HB008076,2023-01-01,2023-03-24,2023-03-29,Chennai,Budget,Standard,5,3,0,Leisure,1,3,4,0,0,0,82,0.857,5800,3224.23,3516.94,17584.72,-39.36
HB008077,2023-06-18,2023-07-02,2023-07-09,Delhi,Resort,Suite,7,3,0,Leisure,6,7,6,1,0,0,14,0.795,6800,11801.91,31365.34,219557.37,361.25
HB008078,2023-12-02,2024-04-21,2024-04-22,Kolkata,Business,Suite,1,4,0,Leisure,12,4,6,1,1,0,141,0.906,4800,4699.08,19049.9,19049.9,296.87
HB008079,2022-11-28,2023-04-14,2023-04-17,Hyderabad,Business,Executive,3,4,0,Leisure,11,4,4,0,1,0,137,0.91,5500,6049.18,14625.26,43875.78,165.91
HB008080,2023-05-23,2023-06-18,2023-06-24,Delhi,Boutique,Suite,6,1,2,Leisure,5,6,6,1,0,0,26,0.685,6800,9104.96,22228.5,133371.02,226.89
HB008081,2024-04-05,2024-09-12,2024-09-16,Hyderabad,Boutique,Deluxe,4,4,0,Business,4,9,3,0,0,0,160,0.698,5500,7520.75,8769.31,35077.25,59.44
HB008082,2023-02-25,2023-08-09,2023-08-15,Hyderabad,Boutique,Standard,6,4,0,Leisure,2,8,2,0,0,0,165,0.743,5500,8265.56,6657.0,39942.02,21.04
HB008083,2023-10-29,2024-04-24,2024-04-26,Hyderabad,Boutique,Deluxe,2,3,0,Business,10,4,2,0,1,0,178,0.884,5500,7574.8,15867.7,31735.4,188.5
HB008084,2024-01-24,2024-01-29,2024-01-31,Delhi,Boutique,Standard,2,3,0,Group,1,1,0,0,1,0,5,0.896,6800,10010.36,20664.72,41329.44,203.89
HB008085,2024-04-01,2024-08-06,2024-08-07,Chennai,Budget,Standard,1,1,2,Leisure,4,8,1,0,0,0,127,0.839,5800,3247.95,3934.64,3934.64,-32.16
HB008086,2022-09-26,2023-03-20,2023-03-27,Bangalore,Budget,Standard,7,3,0,Business,9,3,0,0,0,0,175,0.785,6200,3391.29,3755.02,26285.16,-39.44
HB008087,2023-02-21,2023-04-11,2023-04-16,Goa,Boutique,Executive,5,1,0,Group,2,4,1,0,1,0,49,0.895,8500,11573.82,30162.09,150810.43,254.85
HB008088,2023-01-18,2023-05-12,2023-05-17,Hyderabad,Budget,Suite,5,3,0,Leisure,1,5,4,0,1,0,114,0.902,5500,3524.23,10669.98,53349.9,94.0
HB008089,2024-06-13,2024-11-07,2024-11-14,Hyderabad,Budget,Executive,7,1,0,Leisure,6,11,3,0,1,0,147,0.95,5500,3409.03,8401.83,58812.79,52.76
HB008090,2023-06-10,2023-09-28,2023-09-29,Pune,Business,Deluxe,1,2,1,Group,6,9,3,0,0,0,110,0.71,5200,4894.6,5958.82,5958.82,14.59
HB008091,2023-01-01,2023-06-14,2023-06-20,Goa,Boutique,Executive,6,3,0,Leisure,1,6,2,0,0,0,164,0.681,8500,11167.42,16280.41,97682.44,91.53
HB008092,2023-01-21,2023-02-21,2023-02-25,Bangalore,Budget,Standard,4,2,0,Group,1,2,1,0,0,0,31,0.833,6200,4062.93,3678.46,14713.85,-40.67
HB008093,2024-04-03,2024-05-09,2024-05-10,Goa,Resort,Suite,1,4,0,Business,4,5,3,0,1,0,36,0.908,8500,14060.14,51758.26,51758.26,508.92
HB008094,2023-02-08,2023-03-10,2023-03-13,Mumbai,Resort,Executive,3,1,0,Business,2,3,4,0,0,0,30,0.816,7500,13003.87,25250.5,75751.5,236.67
HB008095,2023-01-17,2023-03-30,2023-04-05,Mumbai,Luxury,Standard,6,4,0,Group,1,3,3,0,0,0,72,0.8,7500,13549.72,14667.32,88003.9,95.56
HB008096,2023-04-16,2023-10-10,2023-10-16,Chennai,Business,Standard,6,1,1,Leisure,4,10,1,0,1,0,177,0.95,5800,6130.5,9630.89,57785.34,66.05
HB008097,2023-01-22,2023-06-16,2023-06-21,Kolkata,Boutique,Executive,5,2,0,Leisure,1,6,4,0,0,0,145,0.804,4800,6312.18,10130.44,50652.18,111.05
HB008098,2023-07-07,2023-12-14,2023-12-17,Hyderabad,Budget,Standard,3,2,1,Leisure,7,12,3,0,1,0,160,0.95,5500,3036.06,5477.66,16432.98,-0.41
HB008099,2023-11-20,2023-11-23,2023-11-27,Hyderabad,Resort,Deluxe,4,1,1,Leisure,11,11,3,0,1,0,3,0.95,5500,9745.74,28911.33,115645.33,425.66
HB008100,2024-09-13,2024-11-10,2024-11-16,Chennai,Luxury,Deluxe,6,4,0,Business,9,11,6,1,1,0,58,0.95,5800,10593.39,29480.63,176883.76,408.29
HB008101,2023-06-01,2023-10-18,2023-10-20,Bangalore,Business,Executive,2,3,0,Business,6,10,2,0,1,0,139,0.945,6200,6424.45,16467.4,32934.8,165.6
HB008102,2022-12-31,2023-05-15,2023-05-18,Bangalore,Resort,Suite,3,2,0,Group,12,5,0,0,1,0,135,0.95,6200,11213.58,38975.96,116927.87,528.64
HB008103,2024-03-12,2024-03-29,2024-04-02,Pune,Budget,Deluxe,4,3,0,Leisure,3,3,4,0,0,0,17,0.745,5200,3223.32,4156.27,16625.06,-20.07
